Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
637,4959047349,Fantasy_Savant22,0,196.43999,DST Browns  FLEX Saquon Barkley QB Jameis Winston RB TreVeyon Henderson RB Emanuel Wilson TE Trey McBride WR DeVonta Smith WR Wan'Dale Robinson WR Michael Wilson,,,
639,4958682189,chip1120,0,196.38,DST Browns  FLEX Stefon Diggs QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Chris Olave WR Michael Wilson WR Luther Burden III,,,
639,4964380198,Gam2080,0,196.38,DST Browns  FLEX DeVonta Smith QB Jacoby Brissett RB Jahmyr Gibbs RB Bhayshul Tuten TE Trey McBride WR Amon-Ra St. Brown WR Michael Wilson WR Luther Burden III,,,
639,4963731104,phillip89891980,0,196.37999,DST Bengals  FLEX DeVonta Smith QB Jacoby Brissett RB Javonte Williams RB Emanuel Wilson TE Trey McBride WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Michael Wilson,,,
639,4964352380,TheDtrick,0,196.37999,DST Lions  FLEX Emanuel Wilson QB Jacoby Brissett RB Jahmyr Gibbs RB Chase Brown TE Trey McBride WR Zay Flowers WR Michael Wilson WR Isaiah Hodgins,,,
643,4963829732,helpmeimpoor,0,196.36,DST Browns  FLEX DeAndre Hopkins QB Jared Goff RB Chase Brown RB Emanuel Wilson TE Trey McBride WR Amon-Ra St. Brown WR A.J. Brown WR Wan'Dale Robinson,,,
644,4965775145,jcreeker3,0,196.25998,DST Browns  FLEX Emanuel Wilson QB Jalen Hurts RB Derrick Henry RB David Montgomery TE Colston Loveland WR George Pickens WR A.J. Brown WR DeVonta Smith,,,
645,4963685610,PMONEY1,0,196.23999,DST Saints  FLEX Jakobi Meyers QB Trevor Lawrence RB TreVeyon Henderson RB Emanuel Wilson TE Mike Gesicki WR Jaxon Smith-Njigba WR Amon-Ra St. Brown WR A.J. Brown,,,
646,4958398707,tgarcia,0,196.18,DST Packers  FLEX Michael Wilson QB Patrick Mahomes RB Chase Brown RB Emanuel Wilson TE Travis Kelce WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Xavier Worthy,,,
647,4960740016,beniqc08,0,196.08,DST Seahawks  FLEX Andrei Iosivas QB Jacoby Brissett RB Jahmyr Gibbs RB Quinshon Judkins TE Trey McBride WR A.J. Brown WR Michael Wilson WR Jakobi Meyers,,,
647,4964342738,dylansmith1934,0,196.07999,DST Browns  FLEX Brock Bowers QB Jacoby Brissett RB Jahmyr Gibbs RB Bhayshul Tuten TE Trey McBride WR Amon-Ra St. Brown WR Michael Wilson WR Isaiah Hodgins,,,
647,4965320078,venutis1,0,196.07999,DST Browns  FLEX DeVonta Smith QB Jacoby Brissett RB Jahmyr Gibbs RB TreVeyon Henderson TE Noah Fant WR Amon-Ra St. Brown WR DK Metcalf WR Michael Wilson,,,
650,4964505717,jrob11811,0,196.04,DST Raiders  FLEX Emanuel Wilson QB Jameis Winston RB Jahmyr Gibbs RB Kenneth Walker III TE Trey McBride WR Jameson Williams WR Wan'Dale Robinson WR Darius Slayton,,,
651,4963727519,TwanJoAnnahCarter,0,196.02,DST Saints  FLEX DeVonta Smith QB Tyler Shough RB Jahmyr Gibbs RB Derrick Henry TE Gunnar Helm WR Rashee Rice WR Chris Olave WR Michael Wilson,,,
652,4959929363,chrisl300,0,195.97998,DST Browns  FLEX Darius Slayton QB Tyrod Taylor RB Jahmyr Gibbs RB Derrick Henry TE Trey McBride WR Jaxon Smith-Njigba WR John Metchie III WR Adonai Mitchell,,,
653,4960705225,jpperdaems,0,195.95999,DST Browns  FLEX John Metchie III QB Drake Maye RB Chase Brown RB Emanuel Wilson TE Hunter Henry WR Amon-Ra St. Brown WR George Pickens WR Stefon Diggs,,,
654,4965295843,judsogr8,0,195.78,DST Titans  FLEX Trey McBride QB Jacoby Brissett RB Jahmyr Gibbs RB Chase Brown TE Hunter Henry WR Tee Higgins WR DK Metcalf WR Michael Wilson,,,
655,4962182200,warrendiddy,0,195.76001,DST Saints  FLEX Derrick Henry QB Caleb Williams RB Jonathan Taylor RB Jahmyr Gibbs TE Hunter Henry WR Michael Wilson WR Cedric Tillman WR John Metchie III,,,
655,4965947844,SVC20015,0,195.76001,DST Saints  FLEX Breece Hall QB Drake Maye RB Jahmyr Gibbs RB TreVeyon Henderson TE Hunter Henry WR Amon-Ra St. Brown WR Greg Dortch WR Adonai Mitchell,,,
655,4965576209,ams1980,0,195.76,DST Saints  FLEX Michael Wilson QB Jared Goff RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR CeeDee Lamb WR Jameson Williams WR DeVonta Smith,,,
658,4963407443,jannyjack7,0,195.65999,DST Browns  FLEX Trey McBride QB Caleb Williams RB Bijan Robinson RB Jahmyr Gibbs TE Colston Loveland WR DJ Moore WR Michael Wilson WR Jerry Jeudy,,,
658,4964938036,acaine3,0,195.65999,DST Vikings  FLEX Dallas Goedert QB Jalen Hurts RB Jahmyr Gibbs RB Derrick Henry TE Hunter Henry WR Amon-Ra St. Brown WR DeVonta Smith WR DeAndre Hopkins,,,
658,4963619899,tavery01,0,195.65997,DST Saints  FLEX Jahmyr Gibbs QB Sam Darnold RB Aaron Jones Sr. RB Emanuel Wilson TE Travis Kelce WR Jaxon Smith-Njigba WR Rashid Shaheed WR Chimere Dike,,,
661,4965940208,nomad343,0,195.58,DST Colts  FLEX Saquon Barkley QB Jacoby Brissett RB Jahmyr Gibbs RB Travis Etienne Jr. TE Trey McBride WR Michael Wilson WR Jakobi Meyers WR Greg Dortch,,,
662,4963599280,isitcoffeytime,0,195.56,DST Saints  FLEX Hunter Henry QB Drake Maye RB Jahmyr Gibbs RB Emanuel Wilson TE Mike Gesicki WR Tee Higgins WR George Pickens WR Stefon Diggs,,,
662,4964492345,coachdejesus,0,195.56,DST Saints  FLEX Trey McBride QB Jared Goff RB Jahmyr Gibbs RB David Montgomery TE Hunter Henry WR Amon-Ra St. Brown WR DeVonta Smith WR Luther Burden III,,,
662,4965054857,sheps33,0,195.56,DST Saints  FLEX Jahmyr Gibbs QB Drake Maye RB Chase Brown RB Emanuel Wilson TE Trey McBride WR Michael Wilson WR Jakobi Meyers WR Mack Hollins,,,
662,4965786368,markwjenkins,0,195.56,DST Browns  FLEX Rashee Rice QB Jalen Hurts RB Kenneth Walker III RB Zonovan Knight TE Dallas Goedert WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Michael Wilson,,,
666,4965944076,JPNanook,0,195.45999,DST Saints  FLEX Andrei Iosivas QB Sam Darnold RB Jahmyr Gibbs RB Aaron Jones Sr. TE Isaiah Likely WR Jaxon Smith-Njigba WR George Pickens WR DK Metcalf,,,
667,4961960770,Scottimac11,0,195.37999,DST Saints  FLEX Trey McBride QB Jacoby Brissett RB Jahmyr Gibbs RB Travis Etienne Jr. TE Travis Kelce WR Jameson Williams WR Wan'Dale Robinson WR Michael Wilson,,,
667,4966046678,Wigs23,0,195.37999,DST Browns  FLEX A.J. Brown QB Jacoby Brissett RB Jahmyr Gibbs RB TreVeyon Henderson TE Trey McBride WR Jameson Williams WR Michael Wilson WR John Metchie III,,,
667,4960529152,ImJoeLegend,0,195.37997,DST Browns  FLEX A.J. Brown QB Patrick Mahomes RB Jahmyr Gibbs RB TreVeyon Henderson TE Harold Fannin Jr. WR Rashee Rice WR Jerry Jeudy WR Chimere Dike,,,
670,4964810763,Mikeriv22,0,195.26,DST Browns  FLEX Darnell Mooney QB Jalen Hurts RB Derrick Henry RB Quinshon Judkins TE Hunter Henry WR Rashee Rice WR A.J. Brown WR Christian Watson,,,
671,4964780218,iConFantasyJoe,0,195.23999,DST Browns  FLEX Jaxon Smith-Njigba QB Jameis Winston RB TreVeyon Henderson RB Kenneth Walker III TE Hunter Henry WR Amon-Ra St. Brown WR DK Metcalf WR Jerry Jeudy,,,
672,4965289288,rniemi33,0,195.18,DST Browns  FLEX Jahmyr Gibbs QB Jacoby Brissett RB Chase Brown RB Emanuel Wilson TE Trey McBride WR Jameson Williams WR Michael Wilson WR Christian Watson,,,
673,4962558782,Dubbleb2,0,195.14,DST Packers  FLEX David Montgomery QB Jameis Winston RB Chase Brown RB Emanuel Wilson TE Trey McBride WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Darius Slayton,,,
674,4964389369,cowboys4itall,0,195.08,DST Saints  FLEX Chase Brown QB Jacoby Brissett RB Jahmyr Gibbs RB TreVeyon Henderson TE AJ Barner WR George Pickens WR Michael Pittman Jr. WR Michael Wilson,,,
674,4964347674,Sliderz,0,195.07999,DST Browns  FLEX Travis Kelce QB Jacoby Brissett RB Jahmyr Gibbs RB TreVeyon Henderson TE Trey McBride WR DK Metcalf WR DJ Moore WR Michael Wilson,,,
676,4964111835,CE409,0,194.98,DST Saints  FLEX Jakobi Meyers QB Patrick Mahomes RB Jahmyr Gibbs RB Chase Brown TE Brock Wright WR Rashee Rice WR Michael Pittman Jr. WR Michael Wilson,,,
677,4965553599,bradmac12,0,194.96,DST Titans  FLEX Michael Wilson QB Jalen Hurts RB Jahmyr Gibbs RB Emanuel Wilson TE Travis Kelce WR CeeDee Lamb WR DeVonta Smith WR Andrei Iosivas,,,
678,4964921654,bkellerman4,0,194.84001,DST Saints  FLEX Isaiah Hodgins QB Jameis Winston RB TreVeyon Henderson RB Kenneth Walker III TE Gunnar Helm WR Jaxon Smith-Njigba WR Amon-Ra St. Brown WR Rashee Rice,,,
679,4963569435,durapitch,0,194.74,DST Browns  FLEX Jaxon Smith-Njigba QB Jameis Winston RB Alvin Kamara RB Emanuel Wilson TE Travis Kelce WR Amon-Ra St. Brown WR Michael Wilson WR Darius Slayton,,,
680,4963556925,cdug316,0,194.66,DST Falcons  FLEX Jahmyr Gibbs QB Jalen Hurts RB Saquon Barkley RB Rhamondre Stevenson TE Hunter Henry WR A.J. Brown WR Jameson Williams WR John Metchie III,,,
681,4964296226,allamaricans,0,194.64,DST Jets  FLEX Dallas Goedert QB Trevor Lawrence RB Jahmyr Gibbs RB Bhayshul Tuten TE Juwan Johnson WR Jaxon Smith-Njigba WR Amon-Ra St. Brown WR Michael Wilson,,,
682,4964685322,windsorpg,0,194.57999,DST Saints  FLEX Ashton Jeanty QB Jacoby Brissett RB Chase Brown RB Emanuel Wilson TE Trey McBride WR Amon-Ra St. Brown WR Michael Wilson WR Jakobi Meyers,,,
683,4961178678,Oceanmonster19,0,194.56001,DST Saints  FLEX Derrick Henry QB Caleb Williams RB Jahmyr Gibbs RB TreVeyon Henderson TE Mark Andrews WR George Pickens WR Michael Wilson WR Luther Burden III,,,
683,4960254754,breazy18,0,194.55998,DST Saints  FLEX George Pickens QB Jalen Hurts RB Jahmyr Gibbs RB TreVeyon Henderson TE AJ Barner WR A.J. Brown WR DeVonta Smith WR Jerry Jeudy,,,
685,4963276845,codyred15,0,194.54,DST Falcons  FLEX Andrei Iosivas QB Jameis Winston RB Jahmyr Gibbs RB Javonte Williams TE T.J. Hockenson WR Jaxon Smith-Njigba WR Zay Flowers WR Darius Slayton,,,
686,4965992092,kennyd22,0,194.48001,DST Saints  FLEX Breece Hall QB Patrick Mahomes RB Jahmyr Gibbs RB Emanuel Wilson TE Travis Kelce WR Rashee Rice WR Jakobi Meyers WR Luther Burden III,,,
687,4964052209,slowgroh,0,194.46,DST Browns  FLEX DeAndre Hopkins QB Drake Maye RB Jahmyr Gibbs RB TreVeyon Henderson TE Hunter Henry WR Amon-Ra St. Brown WR Kayshon Boutte WR Michael Wilson,,,
687,4965838542,clark8484,0,194.45999,DST Browns  FLEX Emanuel Wilson QB Drake Maye RB Jahmyr Gibbs RB Saquon Barkley TE Travis Kelce WR Michael Wilson WR Darnell Mooney WR Andrei Iosivas,,,
689,4965206322,Shields1112,0,194.44002,DST Packers  FLEX CeeDee Lamb QB Jameis Winston RB Jahmyr Gibbs RB Kareem Hunt TE Dallas Goedert WR Amon-Ra St. Brown WR Darius Slayton WR DeMario Douglas,,,
689,4965509329,walkoff9,0,194.44,DST Raiders  FLEX Isaiah Hodgins QB Jameis Winston RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Amon-Ra St. Brown WR Jameson Williams WR Darius Slayton,,,
691,4962353100,htowndriller,0,194.38,DST Browns  FLEX Darnell Washington QB Jacoby Brissett RB Jahmyr Gibbs RB TreVeyon Henderson TE Mark Andrews WR Jaxon Smith-Njigba WR Chris Olave WR Michael Wilson,,,
691,4962613648,lightswitch555,0,194.38,DST Browns  FLEX Emanuel Wilson QB Jacoby Brissett RB Bijan Robinson RB Jahmyr Gibbs TE Trey McBride WR Michael Wilson WR Darius Slayton WR Luther Burden III,,,
691,4963767503,Coldshot,0,194.38,DST Seahawks  FLEX Hunter Henry QB Jacoby Brissett RB Jahmyr Gibbs RB Derrick Henry TE Trey McBride WR Michael Wilson WR Jakobi Meyers WR Darius Slayton,,,
691,4964937765,cjstevie,0,194.38,DST Packers  FLEX Mike Gesicki QB Patrick Mahomes RB Jahmyr Gibbs RB Ashton Jeanty TE Travis Kelce WR Rashee Rice WR Romeo Doubs WR Michael Wilson,,,
691,4964387290,JDENNIS22,0,194.37999,DST Browns  FLEX Bhayshul Tuten QB Tyrod Taylor RB Jahmyr Gibbs RB Derrick Henry TE Trey McBride WR Jaxon Smith-Njigba WR John Metchie III WR Adonai Mitchell,,,
691,4963331574,lozingitall,0,194.37997,DST Seahawks  FLEX Kenneth Walker III QB Patrick Mahomes RB Jahmyr Gibbs RB Emanuel Wilson TE Travis Kelce WR Wan'Dale Robinson WR Darnell Mooney WR Christian Watson,,,
697,4965273612,sarnold4,0,194.36,DST Browns  FLEX Travis Kelce QB Caleb Williams RB Jahmyr Gibbs RB Saquon Barkley TE Hunter Henry WR Rome Odunze WR DeVonta Smith WR Michael Wilson,,,
698,4964429224,jwade1016,0,194.26,DST Raiders  FLEX Jahmyr Gibbs QB Sam Darnold RB Ashton Jeanty RB David Montgomery TE AJ Barner WR Jaxon Smith-Njigba WR Darnell Mooney WR Chimere Dike,,,
698,4965049169,Cowboys37144,0,194.26,DST Browns  FLEX Trey McBride QB Drake Maye RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR Stefon Diggs WR DK Metcalf WR Andrei Iosivas,,,
698,4965407661,smwages,0,194.26,DST Steelers  FLEX Michael Wilson QB Jalen Hurts RB David Montgomery RB Emanuel Wilson TE Trey McBride WR George Pickens WR A.J. Brown WR DeVonta Smith,,,
701,4964179534,allegedlegend,0,194.24,DST Colts  FLEX Michael Wilson QB Jameis Winston RB Chase Brown RB David Montgomery TE Hunter Henry WR Jaxon Smith-Njigba WR Amon-Ra St. Brown WR Jameson Williams,,,
702,4964156318,swaindaddy619,0,194.18001,DST Saints  FLEX Derrick Henry QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Jameson Williams WR Michael Wilson WR Luther Burden III,,,
702,4965282500,jake__3,0,194.18001,DST Saints  FLEX Derrick Henry QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Jameson Williams WR Michael Wilson WR Luther Burden III,,,
702,4965882231,larsonjoe,0,194.18,DST Browns  FLEX George Pickens QB Jacoby Brissett RB Derrick Henry RB Emanuel Wilson TE Trey McBride WR DeVonta Smith WR Michael Wilson WR Jakobi Meyers,,,
705,4957544281,ktown26,0,194.16,DST Saints  FLEX Kenneth Walker III QB Drake Maye RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR Rashee Rice WR Jameson Williams WR Andrei Iosivas,,,
705,4961741680,zonic09,0,194.15999,DST Browns  FLEX Christian Watson QB Shedeur Sanders RB TreVeyon Henderson RB Travis Etienne Jr. TE Hunter Henry WR Jaxon Smith-Njigba WR Amon-Ra St. Brown WR Michael Wilson,,,
705,4964529459,wmm70116,0,194.15999,DST Falcons  FLEX A.J. Brown QB Jalen Hurts RB David Montgomery RB Emanuel Wilson TE Hunter Henry WR Tee Higgins WR George Pickens WR DeVonta Smith,,,
708,4965002923,tlgimbel,0,193.98001,DST Browns  FLEX A.J. Brown QB J.J. McCarthy RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Justin Jefferson WR Michael Wilson WR Luther Burden III,,,
708,4964997948,kosmok3,0,193.98,DST Browns  FLEX Chris Olave QB Jacoby Brissett RB TreVeyon Henderson RB Emanuel Wilson TE Travis Kelce WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Michael Wilson,,,
710,4965731381,stpatrik,0,193.96,DST Browns  FLEX Romeo Doubs QB Jared Goff RB Jahmyr Gibbs RB Ashton Jeanty TE Hunter Henry WR Stefon Diggs WR Chris Olave WR Michael Wilson,,,
711,4963923684,pooch12345,0,193.94,DST Browns  FLEX Trey McBride QB Trevor Lawrence RB Chase Brown RB Emanuel Wilson TE Mark Andrews WR Amon-Ra St. Brown WR George Pickens WR Michael Wilson,,,
712,4957469216,Dgyonxrypr,0,193.78,DST Cowboys  FLEX Trey McBride QB Jacoby Brissett RB Jahmyr Gibbs RB Derrick Henry TE Mason Taylor WR Amon-Ra St. Brown WR Michael Wilson WR Adonai Mitchell,,,
712,4962192769,mnmranch2011,0,193.78,DST Saints  FLEX Mike Gesicki QB Jacoby Brissett RB Jahmyr Gibbs RB Travis Etienne Jr. TE Trey McBride WR Amon-Ra St. Brown WR Jameson Williams WR Michael Wilson,,,
712,4965912098,Robert8555,0,193.77998,DST Saints  FLEX Trey McBride QB Jacoby Brissett RB Jahmyr Gibbs RB Emanuel Wilson TE Travis Kelce WR Tee Higgins WR Michael Wilson WR Jakobi Meyers,,,
715,4965062944,DoinWork,0,193.76,DST Saints  FLEX Saquon Barkley QB Jared Goff RB Jahmyr Gibbs RB Emanuel Wilson TE Brock Wright WR George Pickens WR Jameson Williams WR Michael Wilson,,,
716,4962799099,hlock,0,193.68,DST Browns  FLEX Trey McBride QB Jacoby Brissett RB TreVeyon Henderson RB Travis Etienne Jr. TE Hunter Henry WR Jaxon Smith-Njigba WR Michael Wilson WR Jakobi Meyers,,,
717,4964025806,Malka,0,193.66,DST Raiders  FLEX Emanuel Wilson QB Jared Goff RB Derrick Henry RB Chase Brown TE Hunter Henry WR Amon-Ra St. Brown WR Michael Wilson WR Jakobi Meyers,,,
717,4964509788,brandyn907,0,193.66,DST Vikings  FLEX Michael Wilson QB Jalen Hurts RB Jahmyr Gibbs RB Kenneth Walker III TE Gunnar Helm WR CeeDee Lamb WR A.J. Brown WR DeVonta Smith,,,
717,4965539138,kbeezy559,0,193.66,DST Saints  FLEX Trey McBride QB Jalen Hurts RB Jahmyr Gibbs RB Emanuel Wilson TE Dallas Goedert WR A.J. Brown WR Jameson Williams WR Jakobi Meyers,,,
720,4961797260,randallbud,0,193.64,DST Seahawks  FLEX Amon-Ra St. Brown QB Jameis Winston RB Jahmyr Gibbs RB Saquon Barkley TE Hunter Henry WR Darnell Mooney WR Darius Slayton WR Cedric Tillman,,,
721,4965412232,bsmitty02,0,193.56,DST Browns  FLEX Hunter Henry QB Drake Maye RB Javonte Williams RB Chase Brown TE Kyle Pitts Sr. WR Jaxon Smith-Njigba WR Wan'Dale Robinson WR Michael Wilson,,,
722,4965215099,jallen247,0,193.45999,DST Raiders  FLEX Mike Gesicki QB Jared Goff RB Jahmyr Gibbs RB Emanuel Wilson TE Travis Kelce WR Amon-Ra St. Brown WR Jameson Williams WR Wan'Dale Robinson,,,
723,4965205405,lauderdale10,0,193.44,DST Seahawks  FLEX Saquon Barkley QB Jameis Winston RB Jahmyr Gibbs RB Emanuel Wilson TE Cole Kmet WR Amon-Ra St. Brown WR DK Metcalf WR Darius Slayton,,,
723,4959351992,csears175,0,193.43999,DST Raiders  FLEX Wan'Dale Robinson QB Jameis Winston RB Derrick Henry RB Emanuel Wilson TE Theo Johnson WR Amon-Ra St. Brown WR Rome Odunze WR DK Metcalf,,,
725,4962359229,talktob,0,193.32,DST Browns  FLEX Mark Andrews QB Lamar Jackson RB Jahmyr Gibbs RB Chase Brown TE Hunter Henry WR Jaxon Smith-Njigba WR DeVonta Smith WR Luther Burden III,,,
725,4965294723,endlessmike03,0,193.32,DST Browns  FLEX Mark Andrews QB Lamar Jackson RB Jahmyr Gibbs RB Chase Brown TE Hunter Henry WR Jaxon Smith-Njigba WR DeVonta Smith WR Luther Burden III,,,
725,4965495870,jbirnbrey,0,193.32,DST Browns  FLEX Mark Andrews QB Lamar Jackson RB Jahmyr Gibbs RB Chase Brown TE Hunter Henry WR Jaxon Smith-Njigba WR DeVonta Smith WR Luther Burden III,,,
725,4965982578,Falcon18,0,193.32,DST Falcons  FLEX Kenneth Gainwell QB Joe Flacco RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Rome Odunze WR Michael Wilson WR Andrei Iosivas,,,
725,4966009792,ontario_j,0,193.32,DST Browns  FLEX Mark Andrews QB Lamar Jackson RB Jahmyr Gibbs RB Chase Brown TE Hunter Henry WR Jaxon Smith-Njigba WR DeVonta Smith WR Luther Burden III,,,
730,4963741114,crblake2,0,193.27998,DST Saints  FLEX Jakobi Meyers QB Tyrod Taylor RB Jahmyr Gibbs RB Derrick Henry TE Trey McBride WR Jaxon Smith-Njigba WR Luther Burden III WR Adonai Mitchell,,,
731,4959176225,roel2112,0,193.26,DST Browns  FLEX CeeDee Lamb QB Drake Maye RB Jahmyr Gibbs RB Emanuel Wilson TE Hunter Henry WR Jameson Williams WR DeVonta Smith WR John Metchie III,,,
732,4961645721,SniffMyGouch,0,193.24,DST Browns  FLEX CeeDee Lamb QB Jameis Winston RB Jahmyr Gibbs RB Chase Brown TE Theo Johnson WR Amon-Ra St. Brown WR Darius Slayton WR Adonai Mitchell,,,
732,4965124552,plemon5,0,193.24,DST Browns  FLEX Michael Wilson QB Jameis Winston RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Tee Higgins WR Jameson Williams WR Darius Slayton,,,
732,4964105409,caption614,0,193.23999,DST Browns  FLEX Michael Wilson QB Jameis Winston RB Derrick Henry RB David Montgomery TE Trey McBride WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Darius Slayton,,,
735,4965731363,jeffreybonarek,0,193.18,DST Browns  FLEX Hunter Henry QB Jacoby Brissett RB Bijan Robinson RB Emanuel Wilson TE Trey McBride WR Rashee Rice WR Michael Wilson WR Jakobi Meyers,,,
736,4965363536,b3play411,0,193.16,DST Titans  FLEX Bhayshul Tuten QB Jared Goff RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Rashee Rice WR Michael Wilson WR Andrei Iosivas,,,
737,4962843392,melmom86,0,193.07999,DST Saints  FLEX Brock Bowers QB Jacoby Brissett RB Jahmyr Gibbs RB Chase Brown TE Trey McBride WR DK Metcalf WR Michael Wilson WR Darnell Mooney,,,
738,4965151187,Jwixted,0,193.06003,DST Saints  FLEX Andrei Iosivas QB Jared Goff RB Jahmyr Gibbs RB Derrick Henry TE Mason Taylor WR Amon-Ra St. Brown WR Wan'Dale Robinson WR Rashid Shaheed,,,
738,4965380482,abirge40,0,193.05998,DST Browns  FLEX Adonai Mitchell QB Jalen Hurts RB Derrick Henry RB David Montgomery TE Hunter Henry WR Jaxon Smith-Njigba WR A.J. Brown WR DeVonta Smith,,,
740,4958679457,bona_man,0,192.98,DST Browns  FLEX Travis Kelce QB Jacoby Brissett RB Jahmyr Gibbs RB Derrick Henry TE Trey McBride WR DeVonta Smith WR Michael Wilson WR Luther Burden III,,,
741,4964517268,fdapo,0,192.96,DST Lions  FLEX Dallas Goedert QB Jalen Hurts RB Jahmyr Gibbs RB Travis Etienne Jr. TE Hunter Henry WR CeeDee Lamb WR A.J. Brown WR Luther Burden III,,,
742,4964616414,bangbang01,0,192.78,DST Browns  FLEX Jerry Jeudy QB Patrick Mahomes RB Jahmyr Gibbs RB Emanuel Wilson TE Travis Kelce WR Rashee Rice WR Alec Pierce WR Michael Wilson,,,
743,4959346217,bghugz,0,192.76,DST Browns  FLEX Michael Wilson QB Jared Goff RB Jahmyr Gibbs RB Derrick Henry TE Travis Kelce WR Jameson Williams WR Wan'Dale Robinson WR Andrei Iosivas,,,
743,4963301047,steelfan2010,0,192.76,DST Jets  FLEX Travis Kelce QB Jalen Hurts RB Jahmyr Gibbs RB Zach Charbonnet TE Trey McBride WR A.J. Brown WR DeVonta Smith WR Michael Wilson,,,
745,4964818373,YoungBoy2320,0,192.66,DST Saints  FLEX Brenton Strange QB Jalen Hurts RB Jahmyr Gibbs RB Derrick Henry TE Trey McBride WR DeVonta Smith WR DK Metcalf WR Luther Burden III,,,
745,4965892888,MattH,0,192.65999,DST Saints  FLEX Hunter Henry QB Drake Maye RB Jahmyr Gibbs RB Emanuel Wilson TE Trey McBride WR Stefon Diggs WR Alec Pierce WR Michael Wilson,,,
747,4965215337,drake68,0,192.63998,DST Saints  FLEX Travis Kelce QB Jameis Winston RB Jahmyr Gibbs RB Kenneth Walker III TE Trey McBride WR CeeDee Lamb WR A.J. Brown WR Luther Burden III,,,
748,4965298926,Thekid409,0,192.58,DST Browns  FLEX Jaxon Smith-Njigba QB Jacoby Brissett RB Jahmyr Gibbs RB Rhamondre Stevenson TE Trey McBride WR Michael Wilson WR Andrei Iosivas WR Van Jefferson,,,
749,4964181610,ohmigod,0,192.56,DST Saints  FLEX George Pickens QB Jalen Hurts RB Kenneth Walker III RB Emanuel Wilson TE Hunter Henry WR Tee Higgins WR Zay Flowers WR A.J. Brown,,,
